frame;ID;left_xmin;left_ymin;left_xmax;left_ymax;f;C_x;C_y;x_il;v_il;x_ir;v_ir;disparitas;X_val;Y_val;Z_val;distance_cm;;X_actual;Y_actual;Z_actual
36;8;1085;200;1135;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;224;983;223;127;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;102.93;;;;
36;9;487;357;600;441;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;399;306;393;237;-0.21280544100910687;0.2013445133927168;0.49850620413146585;54.25;;;;
36;10;865;190;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
36;11;1264;187;1316;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1171;209;119;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;114.42;;;;
36;12;506;282;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;317;340;316;199;-0.2558545005678099;0.19695572103355447;0.6184300017134406;66.84;;;;
36;13;1379;204;1424;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1275;227;126;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;110.89;;;;
36;14;1224;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1103;263;151;0.23121096794808327;0.22445291029052802;0.8352885128422392;87.27;;;;
36;15;895;317;979;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;732;346;205;-0.01531470378697078;0.2058972534377776;0.5918390463454624;59.41;;;;
36;16;1136;257;1193;303;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;281;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
36;17;1456;298;1522;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;325;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
36;18;1439;227;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;246;1326;245;139;0.433389137482019;0.22887232070971986;0.9160356523292639;101.95;;;;
36;19;570;268;632;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
36;20;709;205;764;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
37;0;677;310;746;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;507;338;204;-0.14837418420614434;0.20333940710008763;0.5967997111908145;61.61;;;;
37;1;925;258;996;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;794;284;166;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;75.77;;;;
37;2;846;238;903;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;717;263;157;-0.06816543155569008;0.21388865555787853;0.8045135284991499;81.09;;;;
37;3;1315;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
37;4;1500;243;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;268;1374;268;151;0.4466452418380007;0.22582982212842118;0.8344935524219811;95.23;;;;
37;5;1253;283;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1108;311;180;0.21663434976536186;0.21659041554530817;0.6843756075801869;72.26;;;;
37;6;1020;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;208;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
37;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
37;8;489;357;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;400;305;392;239;-0.21052238701129444;0.20009458794073143;0.4940834764327528;53.71;;;;
37;9;1085;200;1134;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;983;222;126;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;103.76;;;;
37;10;1379;204;1423;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1276;227;125;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;111.81;;;;
37;11;1264;187;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;209;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
37;12;866;190;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
37;13;1224;243;1285;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1103;263;151;0.23121096794808327;0.22445291029052802;0.8352885128422392;87.27;;;;
37;14;1439;226;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;246;1326;245;139;0.433389137482019;0.22887232070971986;0.9160356523292639;101.95;;;;
37;15;1457;298;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;325;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
37;16;507;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;343;316;197;-0.2578426730433259;0.19842757178637765;0.6250131464604272;67.56;;;;
37;17;1135;258;1193;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;281;1000;280;164;0.14700819541984378;0.21616915920904714;0.7635870290441215;78.19;;;;
37;18;896;317;979;376;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
37;19;569;267;633;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;421;293;180;-0.24151458976965995;0.2050396551274267;0.6910444422167956;73.34;;;;
37;20;710;204;763;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
38;0;924;259;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;794;284;165;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;76.26;;;;
38;1;677;310;746;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;337;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
38;2;1316;268;1381;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;295;1177;295;171;0.2701551132473836;0.21583121592360702;0.7274152023334691;78.02;;;;
38;3;845;238;904;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;717;263;157;-0.06816543155569008;0.21388865555787853;0.8045135284991499;81.09;;;;
38;4;1501;243;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;267;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
38;5;1252;282;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1109;311;179;0.21784459752941412;0.21780041786679033;0.6881989349968358;72.7;;;;
38;6;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
38;7;1019;186;1069;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;209;926;207;118;0.08224289181169037;0.23700719796183484;10.978.786.237.945.600;110.83;;;;
38;8;1085;200;1134;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;983;223;126;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;103.76;;;;
38;9;487;357;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;400;305;393;238;-0.21191130050066526;0.20093532150350762;0.49615945742616774;53.99;;;;
38;10;865;191;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
38;11;1380;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1402;228;1276;227;126;0.41808437803243104;0.23763515389646234;10.191.214.832.134.700;110.9;;;;
38;12;1265;186;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1171;208;119;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;114.42;;;;
38;13;1224;243;1283;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1104;263;149;0.233508839843635;0.22746570103268274;0.8465004391891148;88.48;;;;
38;14;1457;298;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;324;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
38;15;506;280;573;353;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;342;316;197;-0.2584520081877876;0.19842757178637765;0.6250131464604272;67.59;;;;
38;16;1136;257;1194;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;280;1001;280;164;0.14774014068483743;0.21553527601538292;0.7639530016766183;78.22;;;;
38;17;1439;225;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;245;1325;246;140;0.4302935007857189;0.22649496953492945;0.9099212513249796;101.21;;;;
38;18;895;317;979;376;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
38;19;707;205;766;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
38;20;569;267;634;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
39;0;678;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;337;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
39;1;924;259;996;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;794;284;166;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;75.77;;;;
39;2;845;238;903;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;718;263;156;-0.06860238945027783;0.21459334665914098;0.810055406962154;81.67;;;;
39;3;1315;267;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
39;4;1500;243;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;268;1374;268;151;0.4466452418380007;0.22582982212842118;0.8344935524219811;95.23;;;;
39;5;1020;185;1068;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;209;926;208;118;0.08224289181169037;0.23700719796183484;10.978.786.237.945.600;110.83;;;;
39;6;1250;284;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;316;1108;311;179;0.217173988459811;0.21838118235707488;0.6878636304620342;72.66;;;;
39;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1131;230;127;0.2786851358582394;0.23821968442706343;10.096.791.208.638.500;105.54;;;;
39;8;1086;199;1134;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;224;983;223;127;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;102.93;;;;
39;9;866;191;918;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;212;764;214;128;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;101.72;;;;
39;10;1379;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;228;1275;227;126;0.41713168737005835;0.23763515389646234;10.191.214.832.134.700;110.86;;;;
39;11;1264;186;1315;231;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;208;1171;209;118;0.3314764574680008;0.236126207760471;10.983.872.637.244.700;115.42;;;;
39;12;488;356;599;442;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;399;305;393;238;-0.21191130050066526;0.20049852804232723;0.49641164024856055;53.99;;;;
39;13;1224;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;262;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
39;14;1457;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;324;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
39;15;507;281;574;353;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;317;341;316;199;-0.25525128939464925;0.19695572103355447;0.6184300017134406;66.81;;;;
39;16;1136;257;1193;303;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;280;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
39;17;1439;226;1490;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;246;1326;245;138;0.4356597904821861;0.23053081578732654;0.9226735918388962;102.68;;;;
39;18;894;317;981;377;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;347;731;345;206;-0.01524036056470393;0.20540239708012303;0.5886746844130598;59.07;;;;
39;19;570;267;632;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
39;20;708;204;765;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;604;227;132;-0.2065708938756023;0.226046004145404;0.9732524727017255;100.05;;;;
40;0;677;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;337;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
40;1;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;794;284;165;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;76.26;;;;
40;2;845;238;904;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;262;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
40;3;1251;283;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1108;311;179;0.217173988459811;0.21780041786679033;0.6881989349968358;72.68;;;;
40;4;1315;268;1381;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;295;1177;295;171;0.2701551132473836;0.21583121592360702;0.7274152023334691;78.02;;;;
40;5;1020;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;208;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
40;6;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
40;7;1500;242;1552;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;267;1374;268;152;0.44449651671708595;0.22366017301072805;0.8293983284700567;94.63;;;;
40;8;866;191;916;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
40;9;1379;203;1423;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1276;226;125;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;111.81;;;;
40;10;1085;200;1134;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;983;223;126;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;103.76;;;;
40;11;488;357;599;441;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;399;306;392;237;-0.21280544100910687;0.2013445133927168;0.49850620413146585;54.25;;;;
40;12;1264;186;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;208;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
40;13;1224;243;1285;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;263;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
40;14;506;281;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;341;316;199;-0.25525128939464925;0.19643332483375078;0.6187316073000209;66.83;;;;
40;15;1457;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;324;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
40;16;896;316;978;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;345;730;345;207;-0.015166735634439661;0.20340570101924385;0.5864107440219771;58.78;;;;
40;17;1438;225;1491;265;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1326;245;138;0.4356597904821861;0.22977750532529073;0.9231085158369359;102.7;;;;
40;18;1136;257;1193;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;280;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
40;19;570;268;633;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
40;20;710;204;763;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
41;0;924;259;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
41;1;677;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;507;337;204;-0.14837418420614434;0.20333940710008763;0.5967997111908145;61.61;;;;
41;2;1501;242;1552;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;267;1374;267;152;0.44449651671708595;0.22366017301072805;0.8293983284700567;94.63;;;;
41;3;845;238;904;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;717;262;157;-0.06816543155569008;0.21388865555787853;0.8045135284991499;81.09;;;;
41;4;1253;282;1324;346;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;314;1108;311;180;0.21663434976536186;0.21601287752441412;0.6847090493120173;72.28;;;;
41;5;1315;268;1381;320;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
41;6;1019;185;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;209;926;208;117;0.0819198479514573;0.23903290050851722;11.072.622.017.757.100;111.8;;;;
