frame;ID;X_pc;Y_pc;Z_pc;Z_slant_pc;cm_pc;X_ts;Y_ts;Z_ts;Z_slant_ts;cm_ts;X_actual;Y_actual;Z_actual;jarak actual;
42;14;-0.073334895;0.24670854;10.619.357;10.931.898;107.47;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;10.367.142.649.125.500;101.72;;;;;
42;15;0.34150845;0.22299439;0.64523673;0.80138654;77.6;0.3339789771059028;0.21287702075813056;0.6479755302840206;0.7594279893198699;73.26;;;;;
42;16;0.44824702;0.2429679;0.93503666;10.853.752;106.68;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
42;17;0.16155848;0.2294231;0.77197224;0.8927282;87.0;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
42;18;-0.018524915;0.2110661;0.580883;0.65957433;62.85;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
42;19;-0.24588566;0.20469677;0.6977528;0.77307945;74.68;-0.24018025501955134;0.20333249215014293;0.6875581166339928;0.7561526439909656;72.92;;;;;
42;20;-0.20820381;0.23143402;0.95583117;11.965.709;117.97;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
43;0;-0.14973027;0.20985429;0.5881268;0.6609891;63.0;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
43;1;-0.0015816503;0.2228552;0.7620978;0.79505986;76.95;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
43;2;-0.07113598;0.22459696;0.8092127;0.8707568;84.75;-0.06860238945027783;0.21525973668324952;0.8096706665023495;0.8406007555728156;81.65;;;;;
43;3;0.21362188;0.22324097;0.67756873;0.7723425;74.6;0.21839406704666392;0.21902401571997454;0.6920652211485037;0.7580380981894074;73.12;;;;;
43;4;0.28178382;0.22642656;0.73371917;0.8845099;86.16;0.27103814906966844;0.2164893004657404;0.7320471712397217;0.810075525113144;78.5;;;;;
43;5;0.08839345;0.24989933;10.888.201;11.193.517;110.13;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
43;6;0.3011294;0.25396866;10.437.304;11.282.582;111.04;0.2808969226507651;0.24093537115871416;10.172.161.018.887.300;10.824.423.920.799.500;106.38;;;;;
43;7;0.44496453;0.23111746;0.81750965;10.384.525;101.9;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
43;8;-0.26189858;0.20485117;0.6150092;0.72009605;69.18;-0.25525128939464925;0.19643332483375078;0.6187316073000209;0.6975443166673642;66.83;;;;;
43;9;0.13672718;0.2432507;0.9982579;10.390.877;101.97;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;10.488.265.463.931.400;102.96;;;;;
43;10;-0.21252257;0.20672694;0.48927754;0.5843913;54.91;-0.21280544100910687;0.2013445133927168;0.49850620413146585;0.5782163992433915;54.25;;;;;
43;11;0.74967915;0.40325236;18.597.245;19.688.112;195.86;0.41808437803243104;0.23681009958089932;1.019.597.828.544.660;11.271.438.694.289.500;110.93;;;;;
43;12;-0.07390257;0.25027332;10.805.734;11.119.118;109.38;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
43;13;0.23088911;0.23131719;0.83588886;0.91574275;89.36;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
43;14;0.3326285;0.2535683;10.958.805;11.944.962;117.76;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
43;15;0.34476733;0.22454083;0.64488137;0.8084189;78.33;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
43;16;0.7697314;0.3868895;16.337.411;16.800.371;166.81;0.433389137482019;0.228124429747411;0.9164674473776774;10.391.243.823.710.100;101.97;;;;;
43;17;-0.018527845;0.2108989;0.58097917;0.6391643;60.71;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
43;18;0.16182305;0.22993505;0.7715086;0.8888552;86.61;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
43;19;-0.24420774;0.20858853;0.69460934;0.77466065;74.84;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
43;20;-0.20092598;0.23138338;0.95387816;11.076.145;108.94;-0.2025919325979145;0.22267218318800988;0.9587263163927445;1.004.879.366.920.960;98.48;;;;;
44;0;-0.14748335;0.20897199;0.5887546;0.658217;62.71;-0.14837418420614434;0.20333940710008763;0.5967997111908145;0.6477126741820741;61.61;;;;;
44;1;-0.0015956594;0.2281051;0.7732759;0.81167346;78.66;-0.002294646889533231;0.21611912604730665;0.7582317196350119;0.788433943148357;76.26;;;;;
44;2;-0.0765182;0.22286586;0.8104814;0.86155707;83.8;-0.06816543155569008;0.21388865555787853;0.8045135284991499;0.8352466106328614;81.09;;;;;
44;3;0.44563144;0.2318907;0.8184627;0.96864283;94.78;0.441591310725471;0.222877798309749;0.8235851399720205;0.9607132149972609;93.97;;;;;
44;4;0.28116694;0.2266977;0.73452276;0.876793;85.37;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
44;5;0.21297146;0.22253345;0.6773069;0.7613343;73.46;0.21663434976536186;0.21659041554530817;0.6843756075801869;0.7498078566240156;72.26;;;;;
44;6;0.091909155;0.249973;10.874.035;11.202.217;110.22;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
44;7;0.29744586;0.25394636;10.447.942;11.288.333;111.1;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
44;8;-0.21645197;0.2078912;0.48996788;0.5948238;56.02;-0.21280544100910687;0.2013445133927168;0.49850620413146585;0.5782163992433915;54.25;;;;;
44;9;0.13547076;0.24289651;0.99629676;10.392.253;101.98;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;10.488.265.463.931.400;102.96;;;;;
44;10;0.33516645;0.2544856;1.110.214;12.441.354;122.8;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;11.615.072.083.215.900;114.42;;;;;
44;11;0.7715658;0.4187886;1.913.499;19.275.948;191.72;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;11.358.051.679.441.300;111.81;;;;;
44;12;-0.08123031;0.25508973;10.983.016;11.304.648;111.26;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
44;13;-0.2608666;0.20520583;0.6136993;0.7126797;68.4;-0.25525128939464925;0.19695572103355447;0.6184300017134406;0.6974241491407969;66.81;;;;;
44;14;0.23394394;0.23262456;0.8363663;0.9199029;89.79;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
44;15;0.34174192;0.22290538;0.6448827;0.81244177;78.74;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
44;16;0.45180136;0.24399084;0.93166935;13.225.553;130.73;0.4356597904821861;0.23053081578732654;0.9226735918388962;10.460.738.344.626.700;102.68;;;;;
44;17;0.16292317;0.22910383;0.77541625;0.8886491;86.59;0.14684474589280813;0.21422900161528968;0.7593229834846388;0.8025140732581705;77.72;;;;;
44;18;-0.019102307;0.21005127;0.5806255;0.6293197;59.67;-0.015823074270815373;0.20489775220749715;0.5889660412661155;0.6237903945266746;59.09;;;;;
44;19;-0.24501157;0.20496841;0.69834507;0.7716915;74.53;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
44;20;-0.19915558;0.22908483;0.9531926;0.9956838;97.54;-0.2025919325979145;0.22344798052950937;0.9582784095887932;10.046.243.086.052.100;98.45;;;;;
45;0;-0.14864166;0.21019861;0.588281;0.6663122;63.56;-0.14837418420614434;0.20333940710008763;0.5967997111908145;0.6477126741820741;61.61;;;;;
45;1;-0.0008525522;0.22523724;0.76927584;0.833265;80.89;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
45;2;-0.07031206;0.2245461;0.8080538;0.9050112;88.26;-0.06740085178843558;0.21322651005621654;0.8048958183827772;0.8353835633184562;81.11;;;;;
45;3;0.27932808;0.22592156;0.7341069;0.88910824;86.63;0.27103814906966844;0.21710081131139294;0.7316941152883718;0.8099201929022452;78.48;;;;;
45;4;0.21344203;0.22268488;0.67640394;0.7766169;75.04;0.21663434976536186;0.21659041554530817;0.6843756075801869;0.7498078566240156;72.26;;;;;
45;5;0.44318146;0.23179758;0.81857014;0.9669731;94.61;0.4437067862995928;0.22366017301072805;0.8293983284700567;0.9668511635553971;94.59;;;;;
45;6;0.30306816;0.25350022;10.548.531;11.339.793;111.62;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
45;7;0.08905993;0.24823155;10.775.508;11.074.768;108.93;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
45;8;0.13303831;0.24420026;10.015.706;10.480.483;102.88;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;1.057.024.913.475.820;103.79;;;;;
45;9;-0.07485286;0.25352713;10.940.857;11.259.592;110.81;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
45;10;-0.21144845;0.20578006;0.48871258;0.5811117;54.56;-0.21280544100910687;0.2013445133927168;0.49850620413146585;0.5782163992433915;54.25;;;;;
45;11;0.23690635;0.23533824;0.843442;0.9818902;96.13;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
45;12;0.33539787;0.25274503;10.975.143;13.579.754;134.32;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
45;13;0.7295339;0.3958698;18.234.271;17.652.525;175.39;0.4147923750557977;0.23494545312750648;10.115.694.991.860.400;11.182.687.208.507.700;110.02;;;;;
45;14;0.3445053;0.22473785;0.6471726;0.8107029;78.56;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
45;15;0.1592315;0.2287925;0.7712978;0.8752194;85.21;0.1479100861892907;0.21749535036983883;0.7682716120443921;0.8120485766888034;78.7;;;;;
45;16;-0.26275074;0.20724945;0.6152526;0.7219064;69.36;-0.25525128939464925;0.19643332483375078;0.6187316073000209;0.6975443166673642;66.83;;;;;
45;17;-0.016235998;0.2121714;0.58141917;0.7443534;71.7;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
45;18;0.4400242;0.2407591;0.9242482;12.262.369;120.98;0.433389137482019;0.228124429747411;0.9164674473776774;10.391.243.823.710.100;101.97;;;;;
45;19;-0.20288941;0.23158643;0.956717;11.256.045;110.77;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
45;20;-0.2466418;0.20629047;0.6998469;0.7769294;75.07;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
46;0;-0.14781328;0.2091093;0.5897731;0.6611027;63.01;-0.14635094443977906;0.20136523809911588;0.5910055392375055;0.6412909678629067;60.93;;;;;
46;1;-0.0015820758;0.22362523;0.7659736;0.84058356;81.64;-0.002294646889533231;0.21611912604730665;0.7582317196350119;0.788433943148357;76.26;;;;;
46;2;0.446464;0.22541836;0.8237802;0.9706415;94.98;0.441591310725471;0.222877798309749;0.8235851399720205;0.9607132149972609;93.97;;;;;
46;3;-0.07801271;0.22426233;0.8106181;0.8756137;85.25;-0.06860238945027783;0.21525973668324952;0.8096706665023495;0.8406007555728156;81.65;;;;;
46;4;0.21355331;0.22241378;0.6765547;0.7616445;73.49;0.21663434976536186;0.21659041554530817;0.6843756075801869;0.7498078566240156;72.26;;;;;
46;5;0.2798851;0.22519359;0.73369;0.86343044;83.99;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
46;6;0.2916705;0.24919914;10.235.333;1.130.072;111.22;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
46;7;0.09101155;0.2471199;10.725.383;11.078.621;108.97;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
46;8;-0.019130938;0.21047017;0.5811961;0.6442923;61.25;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
46;9;-0.074611165;0.25114104;10.814.409;11.123.757;109.42;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
46;10;0.1339021;0.24272129;0.9988018;10.424.325;102.31;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;1.057.024.913.475.820;103.79;;;;;
46;11;0.33677837;0.25512147;11.076.734;13.504.385;133.55;0.32869094101868984;0.23501554083610515;1.088.652.753.006.370;11.612.212.776.945.600;114.39;;;;;
46;12;0.7729299;0.41972855;1.916.773;1.954.994;194.47;0.4204687408690188;0.23953623512763406;10.272.744.550.791.800;11.355.458.493.805.200;111.78;;;;;
46;13;0.23307717;0.23499994;0.8426511;0.940239;91.87;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
46;14;-0.2566686;0.20649847;0.61566794;0.7175263;68.91;-0.2578426730433259;0.19842757178637765;0.6250131464604272;0.7046259848568805;67.56;;;;;
46;15;-0.21352297;0.20412019;0.4890594;0.5862416;55.11;-0.21140693485587972;0.20049852804232723;0.49641164024856055;0.5756014840378405;53.97;;;;;
46;16;0.34282032;0.224428;0.64768684;0.8164095;79.15;0.33575546102667886;0.21345638340173265;0.6517414613585605;0.763585155485606;73.69;;;;;
46;17;0.16268457;0.23027888;0.77212465;0.89434725;87.17;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
46;18;-0.24628834;0.21029086;0.6936751;0.78009194;75.4;-0.24018025501955134;0.20333249215014293;0.6875581166339928;0.7561526439909656;72.92;;;;;
46;19;0.44353768;0.24242754;0.9341951;11.942.413;117.74;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
46;20;-0.20106325;0.23008013;0.95508146;1.028.097;100.85;-0.20411518021143268;0.22434641012927314;0.965934784937051;10.124.348.508.827.700;99.25;;;;;
47;0;-0.14807154;0.2098397;0.58903056;0.663658;63.28;-0.14837418420614434;0.20333940710008763;0.5967997111908145;0.6477126741820741;61.61;;;;;
47;1;-0.0016136777;0.22853294;0.78135943;0.8419859;81.79;-0.0022808237154998984;0.21419095755448592;0.7540256219970267;0.78386070642872;75.79;;;;;
47;2;-0.074995525;0.22382963;0.809994;0.86131907;83.78;-0.06860238945027783;0.21459334665914098;0.810055406962154;0.8408010196338244;81.67;;;;;
47;3;0.21413279;0.22301623;0.6771155;0.7696823;74.32;0.21839406704666392;0.21902401571997454;0.6920652211485037;0.7580380981894074;73.12;;;;;
47;4;0.44803613;0.23244223;0.81818634;0.9857842;96.53;0.441591310725471;0.222877798309749;0.8235851399720205;0.9607132149972609;93.97;;;;;
47;5;0.28248447;0.22713202;0.7346287;0.9078304;88.55;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
47;6;0.29711562;0.25010014;10.357.316;1.114.794;109.67;0.2786851358582394;0.23821968442706343;10.096.791.208.638.500;10.741.815.256.767.600;105.54;;;;;
47;7;0.08952202;0.25047126;10.876.845;11.177.846;109.97;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
47;8;0.13699666;0.24425086;0.999377;10.368.516;101.74;0.1398987046196085;0.23433493663421046;10.210.268.645.382.200;10.568.729.196.030.900;103.78;;;;;
47;9;-0.080740035;0.25089997;10.932.027;11.244.383;110.65;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
47;10;0.23304316;0.23244135;0.84012353;0.9137882;89.16;0.23195211424467743;0.22594926302579818;0.840857102927854;0.9010524514747745;87.86;;;;;
47;11;-0.21451293;0.20859937;0.4873031;0.5912527;55.64;-0.21052238701129444;0.19965962206725474;0.4943346040968929;0.5731931096276403;53.72;;;;;
47;12;0.75577;0.4173655;19.066.688;18.037.924;179.27;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;11.267.908.412.144.200;110.89;;;;;
47;13;0.34134325;0.22365423;0.6458001;0.80849725;78.34;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
47;14;0.33356467;0.250677;1.091.543;13.272.073;131.21;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
47;15;-0.01680043;0.21211004;0.5815221;0.75341564;72.64;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
47;16;-0.26350784;0.20687348;0.61381114;0.72848874;70.05;-0.2584520081877876;0.1989552715009002;0.6247084788881964;0.704727836961973;67.58;;;;;
47;17;0.15730162;0.22825879;0.7716205;0.8587303;83.51;0.14774014068483743;0.21616915920904714;0.7635870290441215;0.8072307015266142;78.21;;;;;
47;18;0.44158834;0.24353054;0.932445;10.818.337;106.32;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
47;19;-0.2463685;0.20568433;0.6954342;0.77184176;74.55;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
47;20;-0.20109066;0.23278895;0.9559273;10.299.399;101.03;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
48;0;-0.1480773;0.20890561;0.58895594;0.65835315;62.72;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
48;1;-0.0030836163;0.2246153;0.7665176;0.797818;77.23;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
48;2;-0.076367155;0.22616152;0.8079875;0.8854101;86.25;-0.06860238945027783;0.21525973668324952;0.8096706665023495;0.8406007555728156;81.65;;;;;
48;3;0.28181425;0.22716083;0.7354083;0.89678776;87.42;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
48;4;0.21489345;0.22249463;0.67656726;0.7706748;74.43;0.217173988459811;0.21721965337650578;0.6885342395316374;0.7539418532512714;72.69;;;;;
48;5;0.44380087;0.23140866;0.8169093;0.9609862;93.99;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
48;6;0.09324398;0.24798965;10.780.256;11.113.491;109.32;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
48;7;0.29185325;0.250107;10.279.627;11.119.736;109.38;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
48;8;0.13798639;0.24184638;10.013.161;10.411.733;102.18;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;10.488.265.463.931.400;102.96;;;;;
48;9;-0.07459502;0.24801844;1.080.114;11.133.618;109.53;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
48;10;0.7633473;0.41523635;19.009.724;19.097.499;189.92;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;11.358.051.679.441.300;111.81;;;;;
48;11;0.23658296;0.23282099;0.8338263;0.90958285;88.73;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
48;12;-0.21484974;0.20643888;0.48778808;0.58651143;55.14;-0.21191130050066526;0.20049852804232723;0.49641164024856055;0.5757869185743016;53.99;;;;;
48;13;0.34336472;0.22505629;0.6475849;0.80884314;78.37;0.33575546102667886;0.21345638340173265;0.6517414613585605;0.763585155485606;73.69;;;;;
48;14;-0.2559776;0.2050032;0.61250037;0.6975668;66.83;-0.25397503294767604;0.19545115820958203;0.6156379492635208;0.6940565950840274;66.46;;;;;
48;15;0.3359199;0.25445116;11.099.173;12.084.626;119.18;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
48;16;0.8149895;0.41143104;17.393.957;16.800.085;166.81;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
48;17;0.15812829;0.22909103;0.77366024;0.8745533;85.14;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
48;18;-0.017371073;0.21209086;0.58172846;0.6433228;61.14;-0.01531470378697078;0.2058972534377776;0.5918390463454624;0.6268186946034789;59.41;;;;;
48;19;-0.24181432;0.2101952;0.692678;0.7753013;74.91;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
